Dataset,Dataset_File,OpenML_ID,Instances,Features,IR,IR_Category,Feature_Interval,Feature_Interval_Order,Fold,Oversampler,Variant,SVM,Sampler_Status,Sampler_Detail,Majority_Before,Minority_Before,Majority_After,Minority_After,Generated_Samples,Synthetic_Added,Majority_Removed,Net_Row_Change,Resample_Time_s,Time_per_Generated_ms,Time_per_Instance_ms
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,SMOTE,Baseline,--,success,fit_resample,4039,457,4039,4039,3582,3582,0,3582,0.056,0.0156,0.0156
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,ADASYN,Baseline,--,success,fit_resample,4039,457,4045,4039,3582,3582,0,3588,0.028,0.0078,0.0078
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,BorderlineSMOTE,Baseline,--,success,fit_resample,4039,457,4039,4039,3582,3582,0,3582,0.0264,0.0074,0.0074
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",4039,457,4041,4039,3582,3582,0,3584,0.7738,0.216,0.216
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,SVMSMOTE,Baseline,--,success,fit_resample,4039,457,4039,4039,3582,3582,0,3582,0.0875,0.0244,0.0244
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4039,457,3466,464,7,7,573,-566,0.93,132.8621,132.8621
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4039,457,3466,774,317,317,573,-256,1.1175,3.5251,3.5251
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4039,457,4039,574,117,117,0,117,0.1011,0.8642,0.8642
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4039,457,4039,865,408,408,0,408,0.328,0.8039,0.8039
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4039,457,3466,479,22,22,573,-551,0.7772,35.3268,35.3268
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4039,457,3466,465,8,8,573,-565,0.9703,121.2924,121.2924
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,4,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4039,457,3472,3466,3009,3009,567,2442,0.969,0.322,0.322
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,None,None,--,not_applied,baseline_no_resampling,4039,457,4039,457,0,0,0,0,0.0009,,
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,SMOTE,Baseline,--,success,fit_resample,4039,457,4039,4039,3582,3582,0,3582,0.015,0.0042,0.0042
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,ADASYN,Baseline,--,success,fit_resample,4039,457,4039,4036,3579,3579,0,3579,0.0275,0.0077,0.0077
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,BorderlineSMOTE,Baseline,--,success,fit_resample,4039,457,4039,4039,3582,3582,0,3582,0.0265,0.0074,0.0074
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",4039,457,4041,4039,3582,3582,0,3584,1.3041,0.3641,0.3641
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,SVMSMOTE,Baseline,--,success,fit_resample,4039,457,4039,4039,3582,3582,0,3582,0.087,0.0243,0.0243
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,4039,457,3460,496,39,39,579,-540,0.687,17.6164,17.6164
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,4039,457,3460,936,479,479,579,-100,2.121,4.428,4.428
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,4039,457,4039,687,230,230,0,230,0.0692,0.3008,0.3008
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,4039,457,4039,948,491,491,0,491,0.1613,0.3285,0.3285
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,4039,457,3460,514,57,57,579,-522,0.8721,15.3009,15.3009
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,4039,457,3460,464,7,7,579,-572,0.9022,128.8869,128.8869
Optdigits,optdigits,980,5620,64,8.8252,Medium,Features > 30,3,5,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,4039,457,3460,3454,2997,2997,579,2418,1.0266,0.3426,0.3426
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.0032,,
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0049,0.0039,0.0039
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,ADASYN,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0085,0.0067,0.0067
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0085,0.0067,0.0067
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",1440,160,1440,1440,1280,1280,0,1280,0.2236,0.1747,0.1747
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.054,0.0422,0.0422
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1367,281,121,121,73,48,0.1166,0.964,0.964
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1367,238,78,78,73,5,0.1511,1.9371,1.9371
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,288,128,128,0,128,0.0302,0.2358,0.2358
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,268,108,108,0,108,0.0901,0.8346,0.8346
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1367,176,16,16,73,-57,0.112,6.9998,6.9998
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1367,162,2,2,73,-71,0.1261,63.0393,63.0393
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,1,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1367,1365,1205,1205,73,1132,0.1112,0.0922,0.0922
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.0009,,
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0049,0.0038,0.0038
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,ADASYN,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0136,0.0107,0.0107
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0088,0.0069,0.0069
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",1440,160,1441,1440,1280,1280,0,1281,0.0643,0.0503,0.0503
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.1654,0.1292,0.1292
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1367,281,121,121,73,48,0.1158,0.9573,0.9573
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1367,279,119,119,73,46,0.1464,1.2306,1.2306
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,288,128,128,0,128,0.017,0.1325,0.1325
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,294,134,134,0,134,0.0515,0.3842,0.3842
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1367,176,16,16,73,-57,0.1019,6.3685,6.3685
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1367,162,2,2,73,-71,0.5932,296.5893,296.5893
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,2,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1367,1365,1205,1205,73,1132,0.1395,0.1158,0.1158
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.001,,
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.005,0.0039,0.0039
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,ADASYN,Baseline,--,success,fit_resample,1440,160,1440,1439,1279,1279,0,1279,0.0085,0.0067,0.0067
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0762,0.0595,0.0595
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",1440,160,1441,1440,1280,1280,0,1281,0.0535,0.0418,0.0418
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0315,0.0246,0.0246
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1360,163,3,3,80,-77,0.1075,35.8354,35.8354
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1360,324,164,164,80,84,0.5249,3.2005,3.2005
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,162,2,2,0,2,0.0157,7.8284,7.8284
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,348,188,188,0,188,0.0541,0.2879,0.2879
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1360,165,5,5,80,-75,0.1006,20.1115,20.1115
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1360,162,2,2,80,-78,0.1216,60.7921,60.7921
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,3,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1360,1358,1198,1198,80,1118,0.1026,0.0856,0.0856
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.0028,,
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0055,0.0043,0.0043
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,ADASYN,Baseline,--,success,fit_resample,1440,160,1440,1439,1279,1279,0,1279,0.0325,0.0254,0.0254
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0086,0.0067,0.0067
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",1440,160,1440,1440,1280,1280,0,1280,0.0281,0.022,0.022
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.1573,0.1229,0.1229
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1372,282,122,122,68,54,0.1147,0.9399,0.9399
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1372,289,129,129,68,61,0.1582,1.2263,1.2263
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,288,128,128,0,128,0.0188,0.1469,0.1469
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,284,124,124,0,124,0.0564,0.4547,0.4547
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1372,161,1,1,68,-67,1.2276,1227.5651,1227.5651
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1372,161,1,1,68,-67,0.1285,128.5083,128.5083
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,4,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1376,1372,1212,1212,64,1148,0.1157,0.0954,0.0954
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.0009,,
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0051,0.004,0.004
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,ADASYN,Baseline,--,success,fit_resample,1440,160,1442,1440,1280,1280,0,1282,0.0141,0.011,0.011
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0085,0.0066,0.0066
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": 0.0, ""kmeans_estimator"": ""default""}",1440,160,1441,1440,1280,1280,0,1281,0.0529,0.0413,0.0413
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0311,0.0243,0.0243
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1364,162,2,2,76,-74,0.4616,230.7863,230.7863
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1364,257,97,97,76,21,0.1419,1.4629,1.4629
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,289,129,129,0,129,0.0161,0.1251,0.1251
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,282,122,122,0,122,0.0536,0.4393,0.4393
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1364,176,16,16,76,-60,0.1061,6.6298,6.6298
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1364,161,1,1,76,-75,0.5819,581.9242,581.9242
Mfeat-karhunen,mfeat-karhunen,1020,2000,64,9.0,Medium,Features > 30,3,5,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1364,1364,1204,1204,76,1128,0.7173,0.5957,0.5957
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.0009,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0075,0.0058,0.0058
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,ADASYN,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0109,0.0085,0.0085
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,160,0,0,0,0,0.0126,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",1440,160,1440,1440,1280,1280,0,1280,0.069,0.0539,0.0539
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,736,576,576,0,576,0.0252,0.0438,0.0438
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1300,314,154,154,140,14,0.1354,0.8793,0.8793
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1300,204,44,44,140,-96,0.1867,4.243,4.243
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,373,213,213,0,213,0.0181,0.085,0.085
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,221,61,61,0,61,0.0426,0.699,0.699
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1300,165,5,5,140,-135,1.3579,271.5885,271.5885
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1300,161,1,1,140,-139,0.418,418.0241,418.0241
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,1,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1300,1300,1140,1140,140,1000,0.1341,0.1177,0.1177
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.0009,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0053,0.0041,0.0041
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,ADASYN,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.009,0.0071,0.0071
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0754,0.0589,0.0589
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",1440,160,1440,1440,1280,1280,0,1280,0.4404,0.3441,0.3441
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0409,0.032,0.032
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1305,334,174,174,135,39,0.1257,0.7227,0.7227
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,Full BSSMOTE RBF,Full BSSMOTE,RBF,success,fit_resample,1440,160,1305,301,141,141,135,6,0.1543,1.0942,1.0942
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,BSSMOTE w/o Clustering Linear,w/o Clustering,Linear,success,fit_resample,1440,160,1440,182,22,22,0,22,0.0161,0.7297,0.7297
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,BSSMOTE w/o Clustering RBF,w/o Clustering,RBF,success,fit_resample,1440,160,1440,342,182,182,0,182,0.0859,0.4719,0.4719
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,BSSMOTE w/o ADASYN Linear,w/o ADASYN,Linear,success,fit_resample,1440,160,1305,163,3,3,135,-132,0.9423,314.0932,314.0932
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,BSSMOTE w/o ADASYN RBF,w/o ADASYN,RBF,success,fit_resample,1440,160,1305,161,1,1,135,-134,0.128,128.0434,128.0434
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,2,BSSMOTE w/o SVM,w/o SVM,--,success,fit_resample,1440,160,1305,1305,1145,1145,135,1010,0.1222,0.1068,0.1068
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,None,None,--,not_applied,baseline_no_resampling,1440,160,1440,160,0,0,0,0,0.0009,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,SMOTE,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0053,0.0041,0.0041
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,ADASYN,Baseline,--,success,fit_resample,1440,160,1440,1440,1280,1280,0,1280,0.0094,0.0073,0.0073
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,BorderlineSMOTE,Baseline,--,success,fit_resample,1440,160,1440,160,0,0,0,0,0.0326,,
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,KMeansSMOTE,Baseline,--,success,"{""k_neighbors"": 5, ""cluster_balance_threshold"": ""auto"", ""kmeans_estimator"": ""default""}",1440,160,1440,1440,1280,1280,0,1280,0.0286,0.0223,0.0223
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,SVMSMOTE,Baseline,--,success,fit_resample,1440,160,1440,736,576,576,0,576,0.0236,0.0411,0.0411
Mfeat-fourier,mfeat-fourier,971,2000,76,9.0,Medium,Features > 30,3,3,Full BSSMOTE Linear,Full BSSMOTE,Linear,success,fit_resample,1440,160,1305,319,159,159,135,24,0.1419,0.8927,0.8927
